209981,"Ps Santa Catalina",,"Principal -Zona Rural-Frente A La Iglesia",,,,,"Santa Catalina",Totoral,Córdoba,Argentina,-1,,,-30.8558812,-64.2576122,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209982,"Dispensario Maria Esther Suarez","Centro de Salud Público",Italia,,,"Jose Hernandez",,Sarmiento,Totoral,Córdoba,Argentina,1,,,-30.7734758,-64.1094344,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209983,"Puesto Sanitario Simbolar","Centro de Salud Público",Pública,,,"Al Lado De La Comuna",,Simbolar,Totoral,Córdoba,Argentina,1,,,-30.4745364,-63.984652,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209984,"Dispensario Municipal Sinsacate","Centro de salud","25 de Mayo",60,,,,"Jesús María",Colón,Córdoba,Argentina,-1,,,-30.9763464,-64.0937089,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209985,"Hospital Municipal","Hospital Público","Hipolito Yrigoyen",75,,,,"Villa Del Totoral",Totoral,Córdoba,Argentina,1,,,-30.7050775,-64.0676259,1,,SI,NO,SI,SI,SI,SI,NO,"(03524) 470034",,,,,,,,,,,,,,"(03524) 470034",,,,,,,"(03524) 470034",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03524) 470034",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209986,"Cic Villa Del Totoral","Centro de Salud Público","Leopoldo Lugones",,,"Bernardino Rivadavia",,"Villa Del Totoral",Totoral,Córdoba,Argentina,1,,,-30.7094236,-64.065439,1,,SI,NO,NO,SI,NO,SI,NO,"(03524) 471686",,,,,,,,,,,,,,,,,,,,,"(03524) 471686",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03524) 471686",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209987,"Puesto Sanitario Paraje La Toma","Centro de Salud Público","Zona Rural - A 12 Km Al Oeste De Churqui Cañada",,,,,"Churqui Cañada",Tulumba,Córdoba,Argentina,1,,,-30.1499996,-63.9333305,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo ",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209988,"Puesto Sanitario Paraje San Agustín Guayascate","Centro de Salud Público","Zona Rural-10 Km Al Sur De Churqui Cañada",,,,,"Churqui Cañada",Tulumba,Córdoba,Argentina,1,,,-30.1499996,-63.9333305,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo ",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209989,"Puesto Sanitario Churqui Cañada","Centro de Salud Público","Publica - Frente A La Plaza",,,,,"Churqui Cañada",Tulumba,Córdoba,Argentina,1,,,-30.1499996,-63.9333305,1,,SI,NO,SI,SI,NO,SI,NO,"(03522) 422242",,,,,,,,,,,,,,"(03522) 422242",,,,,,,"(03522) 422242",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo ",,,,,,,,"(03522) 422242",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209990,"Hospital Municipal Dr Cesar Gil Garro","Hospital Público",11,,,"San Martin",,"Las Arrias",Tulumba,Córdoba,Argentina,1,,,-30.3776714,-63.5958803,1,,SI,NO,SI,SI,SI,SI,NO,"(03522) 493048",,,,,,,,,,,,,,"(03522) 493048",zulelascano04@hotmail.com,,"Dra. Lascano Zulema",,,,"(03522) 493048",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo ",,,,,,,,"(03522) 493048",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209991,"Sala De Prim Aux - El Tuscal","Centro de Salud Público","Camino Vecinal El Tuscal","Km 18",,,,"Lucio V. Mansilla",Tulumba,Córdoba,Argentina,-1,,,-29.8057521,-64.7094192,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209992,"Sala De Prim Aux - La Isla De San Antonio","Centro de Salud Público","Zona Rural - Al Lado De La Escuela Y De La Policia",,,,,"Lucio V. Mansilla",Tulumba,Córdoba,Argentina,1,,,-29.8057521,-64.7094192,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo ",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209993,"Hospital Municipal Dr Bercovich Rodriguez","Hospital Público",Publica,,,,,"Lucio V. Mansilla",Tulumba,Córdoba,Argentina,1,,,-29.805752,-64.7094192,1,,SI,NO,SI,SI,SI,SI,NO,"(03521) 493000",,,,,,,,,,,,,,"(03521) 493000",,,,,,,"(03521) 493000",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo ",,,,,,,,"(03521) 493000",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209994,"Dispensario Comunal Rosario Del Saladillo","Centro de Salud Público","Padre Garcia Colmena",,,,,"Rosario del Saladillo",Tulumba,Córdoba,Argentina,1,,,-30.4311024,-63.4732206,1,,SI,NO,SI,SI,NO,SI,NO,(0351)153964582/153964620/153987087,,,,,,,,,,,,,,(0351)153964582/153964620/153987087,,,,,,,(0351)153964582/153964620/153987087,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo ",,,,,,,,(0351)153964582/153964620/153987087,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209995,"Dispensario Municipal San Jose De La Dormida",,"La Toma",,,,,"San Jose De La Dormida",Tulumba,Córdoba,Argentina,-1,,,-30.3485244,-63.9442457,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209996,"Cic Nº 8 - San Jose De La Dormida","Centro de Salud Público","Evaristo Valdéz",,,Sanavirones,,"San Jose De La Dormida",Tulumba,Córdoba,Argentina,1,,,-30.3574837,-63.9470606,1,,SI,NO,SI,SI,NO,SI,NO,"(03521) 497826",,,,,,,,,,,,,,"(03521) 497826",,,,,,,"(03521) 497826",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo ",,,,,,,,"(03521) 497826",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209997,"Hospital San Jose De La Dormida","Hospital Público","Hipólito Irigoyen",,,,,"San Jose De La Dormida",Tulumba,Córdoba,Argentina,1,,,-30.3545772,-63.9486586,1,,SI,NO,SI,SI,SI,SI,NO,"(03521) 497921",,,,,,,,,,,,,,"(03521) 497921",,,,,,,"(03521) 497921",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo ",,,,,,,,"(03521) 497921",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209998,"Dispensario Municipal San Jose De Las Salinas","Centro de Salud Público",Oncativo,,,,,"San José de Las Salinas",Tulumba,Córdoba,Argentina,1,,,-30.0069946,-64.6240158,1,,SI,NO,NO,SI,NO,SI,NO,"(03521) 498140",,,,,,,,,,,,,,,,,,,,,"(03521) 498140",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo ",,,,,,,,"(03521) 498140",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209999,"Puesto Sanitario Alto Verde","Centro de Salud Público","Paraje La Laguna",,,,,"San Pedro Norte",Tulumba,Córdoba,Argentina,1,,,-30.0907094,-64.1552175,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo ",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210000,"Puesto Sanitario Santa Cruz","Centro de Salud Público",Esquiu,,,"San Martin",,"San Pedro Norte",Tulumba,Córdoba,Argentina,1,,,-30.0907094,-64.1552175,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo ",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210001,"Dispensario Municipal San Pedro Norte","Centro de Salud Público","9 De Julio",,,Lesta,,"San Pedro Norte",Tulumba,Córdoba,Argentina,1,,,-30.0907094,-64.1552175,1,,SI,NO,SI,SI,NO,SI,NO,"(0351) 153514922",,,,,,,,,,,,,,"(0351) 153514922",,,,,,,"(0351) 153514922",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo ",,,,,,,,"(0351) 153514922",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210002,"Hospital Municipal Dr. Pedro Albertini","Hospital Público","Monseñor Alfonso Duran",,,"J. C. Moyano",,"Villa Tulumba",Tulumba,Córdoba,Argentina,1,,,-30.3980763,-64.1242704,1,,SI,NO,NO,SI,SI,SI,NO,"(03521) 496152",,,,,,,,,,,,,,,,,,,,,"(03521) 496152",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo ",,,,,,,,"(03521) 496152",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210003,"Centro Medico Municipal Alto Alebre",,"Julio A. Roca",,,193,,"Alto Alegre",Unión,Córdoba,Argentina,-1,,,-32.3456329,-62.8845996,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210004,"Centro de Salud Ana Zumaran","Centro de Salud Público",Pública,,,,,"Ana Zumaran",Unión,Córdoba,Argentina,1,,,-32.3905601,-63.0558624,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210005,"D.M. Ballesteros",,Sarmiento,,,"Roque S. Peña",,Ballesteros,Unión,Córdoba,Argentina,-1,,,-32.5481645,-62.980629,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210006,"Dispensario Municipal",,"Ingeniero Antonio Sanchez",,,,,Ballesteros,Unión,Córdoba,Argentina,-1,,,-32.5429649,-62.9821075,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210011,"Dispensario Ilario Ascasubi","Centro de Salud Público","Bv. Ascasubi",,,Ecuador,,"Bell Ville",Unión,Córdoba,Argentina,1,,,-32.6190566,-62.6862803,1,,SI,NO,SI,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210012,"Dispensario Santa Rita",,Falucho,67,,,,"Bell Ville",Unión,Córdoba,Argentina,-1,,,-32.6314323,-62.7032918,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210013,"Hospital Dr. A.Ceballos",,"Geronimo del Barco",1300,,,,"Bell Ville",Unión,Córdoba,Argentina,-1,,,-32.6163482,-62.7017792,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210014,"Disp. Munic. Dr Josue Rodriguez - Benjamin Gould",,"Av. Fuerza Aerea Argentina",,,,,"Benjamín Gould",Unión,Córdoba,Argentina,-1,,,-33.5844293,-62.7282218,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210016,"Dispensario Municipal Chilibroste","Centro de Salud Público","Mariano Moreno",,,"Santa Fe",,Chilibroste,Unión,Córdoba,Argentina,1,,,-32.3327309,-62.5108486,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210017,"Dispensario Cintra","Centro de Salud Público",Rivadavia,,,"Juan José",,Cintra,Unión,Córdoba,Argentina,1,,,-32.307015,-62.651237,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210018,"Dispensario Municipal","Centro de Salud Público","San Martín",544,,,,"Colonia Bismarck",Unión,Córdoba,Argentina,1,,,-33.3014402,-62.7126318,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210019,"Dispensario Comunal Colonia Bremen","Centro de Salud Público",Córdoba,,,Palacios,,"Colonia Bremen",Unión,Córdoba,Argentina,1,,,-33.4643797,-62.7312911,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210028,"Hospital Municipal","Hospital Público","Gonzalez Albarracin",184,,,,Pascanas,Unión,Córdoba,Argentina,1,,,-33.1238885,-63.0420795,1,,SI,NO,NO,SI,SI,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210032,"Hospital Municipal",,Pasteur,241,,,,Unión,Unión,Córdoba,Argentina,-1,,,-33.7498714,-63.0956211,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210033,"Dispensario Municipal Wenceslao Escalante","Centro de Salud Público","Pres. Gral Juan Domingo Peron",642,,,,"Wenceslao Escalante",Unión,Córdoba,Argentina,1,,,-33.1709508,-62.7704554,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210048,"Centro de Salud Nº 2 Los Sauces","Centro de Salud Público",Algarrobo,351,,Espinillos,"Los Sauces",Córdoba,Capital,Córdoba,Argentina,1,,,-31.4614647,-64.0996884,1,,SI,SI,NO,SI,NO,SI,NO,"(0351) 4338516",,,,,,,"(0351) 4338516",,"Tercer Viernes de cada mes 8 a 12.30 hs.",CePAT,,,,,,,,,,,"(0351) 4338516",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(0351) 4338516",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210069,"Centro de Salud Nº 71 (Ex Upas Nº 07 Jose Ignacio Diaz )","Centro de Salud Público",Sotomayor,3000,,,,Córdoba,Capital,Córdoba,Argentina,1,,,-31.4582074,-64.1331051,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210076,"Centro de Salud Nº 82 ( Ex Upas Nº 18 Vª Allende Parque)",,Córdoba,,,18,,Córdoba,Córdoba,Córdoba,Argentina,-1,,,-31.3855649,-64.2064281,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210088,"Centro de Salud Nº 95 Cooperativa El Arca (Ex-Upas Nº 34 Cooperativa El Arca)",,"Camino 60 Cuadras, Km. 3.5 - Calle Publica",,,,,Córdoba,Córdoba,Córdoba,Argentina,-1,,,-31.4200833,-64.1887761,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210124,"Dispensario Comunal Comechingones",,14,,,Rivadavia,"La Buena Parada",Comechingones,"Río Primero",Córdoba,Argentina,-1,,,-31.1702047,-63.6040573,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210132,"Centro de Salud Alta Gracia Nº 05","Centro de Salud Público",Rivadavia,973,,,,"Alta Gracia","Santa María",Córdoba,Argentina,1,,,-31.6571044,-64.4347411,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210133,"Centro de Salud Alta Gracia Nº 01","Centro de Salud Público","25 de Mayo",1300,,,,"Alta Gracia","Santa María",Córdoba,Argentina,1,,,-31.6717064,-64.4332009,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210134,"Centro de Salud Alta Gracia Nº 07","Centro de Salud Público","A. Zanichelli",,,,,"Alta Gracia","Santa María",Córdoba,Argentina,1,,,-31.6461171,-64.4374257,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210135,"Centro de Salud Alta Gracia Nº 02","Centro de Salud Público","Srta. Ema Ceballos",,,Paraguay,,"Alta Gracia","Santa María",Córdoba,Argentina,1,,,-31.6450358,-64.4289508,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210136,"Centro de Salud Alta Gracia Nº 09","Centro de Salud Público","Florencio Varela",,,"Vicente Lopez",,"Alta Gracia","Santa María",Córdoba,Argentina,1,,,-31.6571044,-64.4347411,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210137,"Centro de Salud Alta Gracia Nº 08","Centro de Salud Público","Int. J. Molinari",,,"Bahia Blanca",,"Alta Gracia","Santa María",Córdoba,Argentina,1,,,-31.6466049,-64.4155665,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210140,"Hospital Municipal Nuestra Sra De Nieva","Hospital Público",Mendoza,,,"Gral Rosas",,Malagueño,"Santa María",Córdoba,Argentina,1,,,-31.4630928,-64.3552954,1,,SI,NO,NO,SI,SI,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210150,"Hospital Rural Rio Senguer","Hospital Público",,23,,,"Alto Río Senguer","Alto Rio Senguer","Alto Rio Senguer",Chubut,Argentina,1,,,-45.0391479,-70.8274789,1,,SI,NO,NO,SI,SI,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210152,"Caps Marcelino Reyes ","Centro de salud Público","Av. Libertador Gral. San Martín",657,,,"Comodoro Rivadavia","Comodoro Rivadavia",Escalante,Chubut,Argentina,1,,,-45.8380971,-67.4763221,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210154,"Caps Isidro Quiroga","Centro de salud Público","Av. Lisandro de la Torre",3300,,"Juana Azurduy","Comodoro Rivadavia","Comodoro Rivadavia",Escalante,Chubut,Argentina,1,,,-45.8787505,-67.5433689,1,,SI,NO,NO,SI,NO,SI,NO,"(0297) 4480944",,,,,,,,,,,,,,,,,,,,,"(0297) 4480944",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(0297) 4480944",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210156,"Hospital Rural Corcovado","Hospital Público","Perito Moreno",,,"Las Muticias",Corcovado,Corcovado,Futaleufu,Chubut,Argentina,-1,,,-43.5388475,-71.4687735,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210158,"Caps Malvinas Argentinas","Centro de salud Público","1 de Mayo",,,"Estrecho San Carlos",Esquel,Esquel,Futaleufu,Chubut,Argentina,1,,,-42.9154008,-71.3082048,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210159,"Hospital Rural Camarones","Hospital Público","25 De Mayo . A 1 Cuadra Del Municipio",,,,Camarones,Camarones,"Florentino Ameghino",Chubut,Argentina,1,,,-44.7984997,-65.7103311,1,,SI,NO,NO,SI,SI,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210160,"Hospital Rural Gan Gan","Hospital Público","Avenida 25 de Mayo",,,"San Martin",Telsen,Telsen,Telsen,Chubut,Argentina,1,,,-42.5218712,-68.286253,1,,SI,NO,NO,SI,SI,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210166,"Caps Juan Carlos Aristarain","Centro de salud Público","Av. Juan Muzzio",,,"José Hernandez","Puerto Madryn","Puerto Madryn",Biedma,Chubut,Argentina,1,,,-42.7645974,-65.0463191,1,,SI,NO,NO,SI,NO,SI,NO,"(0280) 4450552",,,,,,,,,,,,,,,,,,,,,"(0280) 4450552",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(0280) 4450552",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210168,"Centro de.Salud Gregorio Mayo","Centro de salud Público",Italia,1315,,,Rawson,Rawson,Rawson,Chubut,Argentina,1,,,-43.2870197,-65.1153531,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210170,"Hospital Rural Rio Pico","Hospital Público","Eduardo Juan Evans",,,"San Martin","Río Pico","Rio Pico",Tehuelches,Chubut,Argentina,1,,,-44.2172203,-71.350708,1,,SI,NO,NO,SI,SI,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210172,"Hospital Rural Telsen","Hospital Público","Gral San Martin",41,,,Telsen,Telsen,Telsen,Chubut,Argentina,1,,,-42.5218721,-68.2862171,1,,SI,NO,NO,SI,SI,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210173,"Caps Inta","Centro de salud Público","Leandro N. Alem",1587,,,Trelew,Trelew,Rawson,Chubut,Argentina,-1,,,-43.2493016,-65.3076351,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210174,"Centro De Salud Integral De Adolescentes","Centro de salud Público",Moreno,440,,,Trelew,Trelew,Rawson,Chubut,Argentina,1,,,-43.2521017,-65.3026337,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210175,"Caps Hospital Rural Trevelin","Hospital Público","San Martin",,,"Juan D. Evans",Trevelin,Trevelin,Futaleufu,Chubut,Argentina,-1,,,-43.0888123,-71.4625883,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210176,"Posta Sanitaria Los Alerces","Centro de salud Público","Primeros Pobladores",,,,Trevelin,Trevelin,Futaleufu,Chubut,Argentina,1,,,-43.0888123,-71.4625883,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210178,"Centro De Salud Dr. Pozzi","Centro de salud Público",Tucuman,,,"Roberto Gomez","Puerto Madryn","Puerto Madryn",Biedma,Chubut,Argentina,1,,,-42.7694476,-65.0317175,1,,SI,NO,NO,SI,NO,SI,NO,"(0280) 4451387",,,,,,,,,,,,,,,,,,,,,"(0280) 4451387",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(0280) 4451387",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210179,"Caps Dr. Rene Favaloro","Centro de salud Público","Alferez de Nav. Olivares",64,,,"Rada Tilly","Rada Tilly",Escalante,Chubut,Argentina,1,,,-45.9411505,-67.5579919,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
